1.0000	912.7500	26.0000	2.6457	629.2500	47.0000	1564.5000	53.0000	1252.2500	551.7500	60.8250	0.6657	8.2500
1.7000	1080.2500	55.0000	5.8548	805.0000	122.0000	1253.5000	97.0000	1375.0000	815.5000	58.5250	0.6438	8.3250
1.9000	1043.7500	53.0000	6.3743	829.0000	133.0000	1247.2500	110.0000	1378.2500	831.5000	59.6750	0.6308	7.7250
1.4000	987.7500	40.0000	4.1323	718.0000	82.0000	1395.5000	91.0000	1303.5000	691.5000	61.8000	0.6276	7.1250
0.8000	888.7500	21.0000	1.8694	574.2500	51.5000	1680.2500	61.5000	1187.0000	512.0000	62.2750	0.6261	6.9750
0.7000	831.0000	10.0000	1.0683	505.7500	21.0000	1892.7500	32.0000	1133.7500	384.0000	65.9000	0.6248	6.1000
0.6000	847.2500	7.0000	1.0224	501.2500	30.0000	1894.5000	44.0000	1154.7500	394.0000	64.9750	0.6233	6.2750
0.8000	927.0000	17.0000	1.8304	571.2500	56.0000	1684.7500	71.0000	1222.7500	486.5000	62.9500	0.6234	6.7500
1.4000	1090.5000	33.0000	4.3593	730.2500	109.0000	1387.0000	104.0000	1360.7500	748.2500	65.0750	0.6316	6.4500
4.4000	1587.0000	202.0000	17.8656	1235.5000	307.0000	896.5000	141.0000	1900.2500	1400.2500	63.1500	0.6499	7.3250
3.7500	1544.5000	205.0000	22.0742	1353.0000	247.0000	767.2500	131.5000	2058.0000	1587.7500	56.2000	0.6561	9.2250
3.1000	1350.2500	208.0000	14.0270	1117.5000	187.0000	912.0000	122.0000	1711.7500	1237.0000	41.7500	0.6320	13.2250
2.7000	1262.7500	166.0000	11.6456	1037.2500	216.0000	969.0000	143.0000	1598.2500	1166.5000	38.4500	0.6243	14.3250
2.1000	1206.2500	114.0000	10.2247	986.0000	143.0000	1034.5000	113.0000	1537.0000	959.0000	36.5000	0.6195	15.0250
2.5000	1251.5000	140.0000	11.0399	1015.7500	160.0000	1007.5000	116.0000	1592.7500	983.0000	34.4750	0.6262	16.1000
2.7000	1287.0000	169.0000	12.8164	1077.5000	163.0000	948.7500	123.0000	1660.2500	1060.7500	35.7250	0.6560	16.2750
2.9000	1352.7500	185.0000	14.1739	1122.2500	190.0000	921.7500	126.0000	1740.0000	1139.2500	37.0250	0.6610	15.8250
2.8000	1309.0000	165.0000	12.6906	1073.2500	178.0000	954.0000	120.0000	1657.2500	1112.2500	37.1750	0.6657	15.8750
2.4000	1274.0000	133.0000	11.7384	1040.5000	150.0000	1005.7500	119.0000	1609.7500	993.7500	34.3500	0.6549	16.8750
3.9000	1509.5000	233.0000	19.2910	1276.5000	206.0000	812.2500	149.0000	1909.7500	1409.5000	39.5500	0.6766	15.1500
3.7000	1525.2500	242.0000	18.2262	1246.0000	202.0000	821.0000	145.0000	1846.7500	1447.7500	43.4250	0.7084	14.4000
6.6000	1843.0000	488.0000	32.5563	1609.7500	340.0000	624.0000	170.0000	2390.2500	1886.5000	50.5250	0.7478	12.8750
4.4000	1597.7500	333.0000	20.0929	1299.0000	274.0000	752.0000	149.0000	1940.5000	1626.7500	53.3500	0.7536	12.1500
3.5000	1483.5000	215.0000	14.3213	1127.0000	253.0000	839.0000	139.0000	1723.0000	1491.0000	59.1250	0.7740	10.9750
5.4000	1677.2500	367.0000	21.8129	1346.0000	300.0000	740.5000	134.0000	2062.0000	1657.0000	64.6250	0.7771	9.6750
2.7000	1279.5000	122.0000	9.6390	964.0000	193.0000	962.5000	113.0000	1543.5000	1285.2500	64.1250	0.7597	9.4500
1.9000	1196.2500	67.0000	7.3751	873.0000	139.0000	1071.2500	97.0000	1463.2500	1144.2500	63.9000	0.7423	9.1500
1.6000	1183.7500	43.0000	5.3696	781.7500	83.0000	1176.2500	82.0000	1364.5000	1042.7500	63.9250	0.7256	8.8000
1.7000	1171.7500	46.0000	5.3901	782.7500	96.0000	1178.5000	82.5000	1379.7500	995.5000	67.5250	0.7173	7.8000
1.3500	1147.0000	56.0000	6.1990	821.0000	109.0000	1132.2500	83.0000	1411.7500	991.5000	71.0750	0.7158	7.0000
1.0000	978.2500	30.0000	2.5779	624.7500	62.0000	1420.2500	65.0000	1274.2500	819.2500	63.5750	0.6982	8.3000
1.2000	1099.5000	27.0000	2.9085	646.2500	53.0000	1406.2500	60.0000	1267.5000	835.0000	67.4750	0.6887	7.2000
1.5000	1112.2500	47.0000	5.1363	770.2500	139.0000	1228.0000	77.0000	1408.5000	939.7500	71.9000	0.6932	6.3500
2.7000	1335.5000	132.0000	11.8171	1043.2500	256.0000	935.2500	96.0000	1678.0000	1191.7500	71.5500	0.6945	6.4500
3.7000	1408.3333	239.0000	15.1402	1153.0000	295.0000	830.3333	119.0000	1776.6667	1411.0000	59.6667	0.7124	9.5667
3.2000	1447.0000	160.0000	12.9131	1080.7500	250.0000	868.5000	126.0000	1666.7500	1465.0000	51.1750	0.7335	12.3750
4.1000	1541.5000	283.0000	16.1335	1183.7500	296.0000	808.2500	158.0000	1779.7500	1582.5000	42.2000	0.7451	15.6500
3.6000	1451.2500	210.0000	14.0193	1117.2500	239.0000	875.2500	161.0000	1679.2500	1387.2500	33.8250	0.7090	18.4000
2.8000	1328.2500	154.0000	12.2797	1059.2500	153.0000	986.5000	124.0000	1599.5000	1100.5000	31.2750	0.6950	19.3500
2.0000	1206.5000	112.0000	8.6184	924.2500	118.0000	1087.7500	102.0000	1488.2500	849.7500	34.8000	0.7127	18.0250
2.0000	1239.5000	108.0000	9.1966	947.0000	119.0000	1049.0000	116.0000	1531.7500	947.0000	33.6500	0.7042	18.3750
2.5000	1306.0000	111.0000	10.2449	986.7500	138.0000	1004.0000	124.0000	1554.0000	1078.0000	35.1000	0.7012	17.6250
2.3000	1326.0000	97.0000	10.6118	1000.2500	148.0000	975.5000	125.0000	1601.5000	1083.7500	37.8000	0.7117	16.6750
3.2000	1472.7500	191.0000	15.4522	1162.7500	227.0000	830.5000	148.0000	1779.0000	1394.7500	41.0250	0.7451	16.1000
4.2000	1609.0000	258.0000	19.6368	1286.2500	277.0000	757.5000	165.0000	1922.0000	1611.5000	42.4000	0.7569	15.8250
4.2000	1610.7500	284.0000	19.2027	1274.0000	279.0000	754.2500	161.0000	1915.0000	1697.2500	44.1000	0.7786	15.6500
4.2000	1620.5000	269.0000	18.2693	1247.2500	283.0000	762.0000	159.0000	1860.0000	1885.5000	46.7750	0.8091	15.3250
3.1000	1444.2500	180.0000	13.1447	1088.5000	214.0000	844.0000	143.0000	1747.5000	1623.7500	48.6250	0.8060	14.6500
2.6000	1418.0000	116.0000	10.8734	1009.7500	172.0000	892.0000	130.0000	1603.0000	1536.2500	49.2750	0.8193	14.7000
2.9000	1533.5000	93.0000	10.9635	1013.0000	190.0000	888.5000	129.0000	1610.7500	1534.7500	53.6000	0.8498	13.9500
2.8000	1483.5000	131.0000	11.8602	1044.7500	174.0000	879.7500	119.0000	1624.2500	1529.7500	51.5000	0.8536	14.6500
2.5000	1366.7500	92.0000	8.6247	924.5000	128.0000	952.5000	104.0000	1543.0000	1337.0000	58.9000	0.8537	12.5500
2.4000	1344.0000	132.0000	9.7378	967.7500	99.0000	920.5000	93.0000	1619.7500	1278.2500	63.4250	0.8674	11.6500
1.8000	1129.5000	56.0000	5.1917	773.0000	70.0000	1130.2500	82.0000	1451.7500	1050.5000	61.1000	0.8603	12.1000
1.2000	1062.0000	32.0000	3.6504	691.0000	53.0000	1271.5000	70.0000	1376.7500	929.0000	63.1000	0.8533	11.4750
1.0000	1075.7500	29.0000	2.4813	618.2500	44.0000	1395.2500	63.0000	1333.0000	872.2500	62.1500	0.8473	11.6000
0.9000	1028.2500	27.0000	2.4300	614.7500	74.0000	1383.5000	67.0000	1340.0000	853.0000	67.6500	0.8530	10.4000
1.4000	1154.5000	36.0000	4.2105	722.2500	101.0000	1224.7500	84.0000	1413.7500	959.2500	62.6750	0.8530	11.5750
1.6000	1235.2500	57.0000	6.3523	828.0000	118.0000	1055.2500	83.0000	1527.0000	1093.2500	60.0000	0.8627	12.4250
2.2000	1331.5000	129.0000	8.5871	923.0000	144.0000	951.7500	98.0000	1613.7500	1225.0000	53.0750	0.8728	14.5250
2.8000	1444.7500	148.0000	10.8595	1009.2500	176.0000	878.2500	114.0000	1696.0000	1355.2500	46.1000	0.8789	16.8750
2.8000	1415.5000	145.0000	10.6598	1002.0000	161.0000	906.7500	119.0000	1676.5000	1261.5000	38.2500	0.8474	19.3000
2.0000	1281.2500	93.0000	7.5401	880.0000	113.0000	1083.7500	104.0000	1525.0000	980.0000	31.4500	0.7812	21.1750
1.8000	1207.2500	84.0000	7.5046	878.5000	103.0000	1103.5000	102.0000	1489.5000	872.2500	30.2000	0.7616	21.4250
1.9000	1257.7500	99.0000	8.1601	905.7500	112.0000	1081.2500	107.0000	1511.0000	900.2500	28.9500	0.7525	21.9250
3.0000	1457.7500	150.0000	11.8674	1045.0000	170.0000	973.7500	129.0000	1646.0000	1098.5000	28.4000	0.7516	22.2250
2.9000	1437.7500	156.0000	12.0330	1050.7500	180.0000	942.5000	128.0000	1667.5000	1206.2500	30.7500	0.7696	21.3000
2.5000	1477.7500	122.0000	12.1633	1055.2500	160.0000	929.2500	121.0000	1670.7500	1262.2500	36.7000	0.8307	19.6500
4.6000	1807.5000	262.0000	20.5717	1312.2500	261.0000	753.2500	157.0000	1992.7500	1697.7500	41.7250	0.8732	18.3750
5.9000	1898.0000	341.0000	23.1421	1381.2500	325.0000	680.5000	173.0000	2102.7500	1904.7500	46.1000	0.9210	17.6250
3.4000	1559.5000	214.0000	14.7205	1139.7500	217.0000	783.7500	146.0000	1817.5000	1648.0000	49.5750	0.9320	16.6500
2.1000	1324.2500	100.0000	9.0042	939.5000	146.0000	923.5000	121.0000	1587.0000	1422.7500	50.9500	0.9341	16.2500
2.2000	1348.7500	79.0000	8.8389	933.0000	152.0000	933.0000	119.0000	1616.5000	1348.7500	55.9250	0.9314	14.7250
1.8000	1238.7500	66.0000	7.3576	872.2500	104.0000	985.0000	99.0000	1546.5000	1250.2500	54.6750	0.9164	14.8250
1.8000	1239.0000	73.0000	6.9182	853.2500	106.0000	1010.2500	93.0000	1543.2500	1173.7500	57.0000	0.9094	14.0500
1.8000	1223.7500	66.0000	6.9582	855.0000	108.0000	998.2500	88.0000	1565.7500	1148.7500	61.3500	0.9361	13.3500
1.1000	1078.2500	44.0000	4.4299	734.0000	87.0000	1128.2500	79.5000	1486.7500	1020.5000	63.4750	0.9230	12.6000
1.0500	1077.5000	44.0000	3.9959	710.5000	66.0000	1150.0000	71.0000	1467.5000	1012.7500	65.3500	0.9351	12.3500
1.0000	1074.5000	39.0000	3.8659	703.2500	88.0000	1155.7500	74.0000	1463.7500	1010.0000	67.4500	0.9375	11.9000
1.4000	1156.7500	51.0000	6.3853	829.5000	138.0000	1029.5000	80.0000	1584.0000	1083.0000	70.5250	0.9475	11.3750
2.2000	1314.0000	107.0000	9.6850	965.7500	228.0000	896.7500	89.0000	1710.2500	1234.7500	70.2000	0.9401	11.3250
5.5000	1796.7500	336.0000	25.8705	1451.0000	360.0000	652.0000	114.0000	2323.0000	1679.5000	63.8750	0.9170	12.4000
8.1000	1961.2500	618.0000	36.6921	1701.0000	478.0000	536.7500	149.0000	2665.2500	2184.2500	54.3250	0.9076	14.7750
5.8000	1770.5000	438.0000	26.6360	1470.0000	394.0000	621.5000	157.0000	2261.5000	1973.0000	45.6500	0.8993	17.4000
4.2000	1563.5000	334.0000	20.1109	1299.5000	319.0000	709.7500	155.0000	2029.0000	1798.2500	38.5250	0.8801	19.8000
3.1000	1430.0000	221.0000	14.0965	1119.7500	201.0000	830.5000	134.0000	1783.2500	1522.0000	34.0500	0.8904	22.0250
2.9000	1417.2500	207.0000	14.9257	1146.2500	171.0000	829.5000	119.0000	1830.5000	1404.0000	32.1750	0.9096	23.3250
2.9000	1400.2500	191.0000	15.4361	1162.2500	159.0000	838.2500	111.0000	1828.5000	1263.2500	29.9750	0.8757	23.8750
2.5000	1317.2500	185.0000	12.0909	1052.7500	153.0000	926.0000	104.0000	1706.7500	1137.0000	28.9000	0.8736	24.4500
2.3000	1317.7500	141.0000	11.5248	1033.0000	143.0000	949.7500	99.0000	1675.0000	1068.0000	29.4000	0.8848	24.3750
2.8000	1445.2500	214.0000	14.7598	1141.0000	156.0000	856.5000	110.0000	1823.5000	1251.5000	31.3250	0.9137	23.8500
6.1000	1917.0000	471.0000	32.1488	1600.5000	314.0000	631.2500	162.0000	2447.0000	1843.2500	35.3750	0.9547	22.5500
8.0000	2039.7500	685.0000	39.2023	1754.2500	404.0000	542.2500	187.0000	2679.0000	2122.2500	42.5000	1.0086	20.4250
6.5000	1894.7500	538.0000	30.9613	1573.2500	320.0000	565.0000	165.0000	2442.7500	1991.5000	52.6250	1.0945	18.2750
4.2000	1594.5000	319.0000	19.8956	1293.5000	256.0000	678.2500	145.0000	2057.5000	1707.0000	57.3750	1.0786	16.6500
3.2000	1438.5000	224.0000	15.3159	1158.5000	193.0000	764.2500	125.0000	1856.2500	1494.2500	60.1500	1.0654	15.7000
1.4000	1141.5000	67.0000	6.8954	852.2500	89.0000	1008.2500	101.0000	1547.2500	1164.2500	61.4500	1.0580	15.2500
2.1000	1303.6667	155.0000	11.1399	1019.3333	127.0000	852.3333	103.0000	1731.3333	1271.6667	65.7000	1.0494	14.0667
1.2000	1074.2500	49.0000	5.4055	783.5000	79.0000	1097.7500	88.0000	1483.0000	1039.7500	60.5500	1.0148	14.8250
0.8000	968.0000	29.0000	2.8107	640.0000	43.0000	1319.5000	61.0000	1385.7500	866.7500	59.2250	0.9879	14.7500
0.7000	929.2500	25.0000	2.3251	607.5000	51.0000	1375.5000	60.0000	1364.2500	825.7500	62.0500	0.9636	13.6250
0.6500	941.0000	25.0000	2.5892	625.5000	59.0000	1315.7500	59.0000	1373.2500	839.7500	66.1500	0.9450	12.3250
0.6000	937.0000	17.0000	2.0087	584.7500	38.0000	1411.5000	52.0000	1348.0000	792.5000	63.2250	0.9283	12.7500
0.9000	1017.0000	27.0000	3.4827	681.2500	82.0000	1245.7500	64.0000	1417.5000	869.5000	68.4750	0.9081	11.1750
1.3000	1171.2500	50.0000	5.1312	770.0000	99.0000	1161.7500	70.0000	1466.7500	930.0000	66.5000	0.8705	10.9750
3.4000	1541.0000	218.0000	16.1745	1185.0000	263.0000	770.0000	97.0000	1888.7500	1406.5000	63.6500	0.8719	11.6750
3.7000	1539.2500	285.0000	19.6635	1287.0000	229.0000	697.5000	95.0000	2054.7500	1507.0000	56.3000	0.8743	13.6250
5.3000	1734.7500	437.0000	25.0552	1430.5000	396.0000	628.2500	150.0000	2211.0000	1843.2500	42.8750	0.8672	17.8250
4.1000	1571.0000	327.0000	20.0031	1296.5000	314.0000	730.0000	162.0000	1972.7500	1729.0000	33.3250	0.8417	21.4500
3.3000	1451.7500	283.0000	18.3471	1249.5000	217.0000	775.5000	154.0000	1868.2500	1583.2500	27.3500	0.8231	24.3750
4.0000	1579.0000	366.0000	22.3086	1359.2500	252.0000	724.0000	161.0000	1997.7500	1670.7500	26.0750	0.8264	25.2500
3.8000	1466.2500	318.0000	20.4448	1308.7500	263.0000	772.5000	161.0000	1897.0000	1491.2500	23.1500	0.7589	25.8250
2.8000	1279.7500	228.0000	14.6104	1136.2500	180.0000	892.7500	128.0000	1675.2500	1239.7500	20.2000	0.7094	27.0000
2.9000	1407.0000	201.0000	16.5533	1196.5000	184.0000	905.2500	129.0000	1758.7500	1313.0000	18.5750	0.7014	28.2500
2.9000	1388.7500	199.0000	15.7832	1173.0000	190.0000	898.2500	133.0000	1739.0000	1363.2500	19.1000	0.7098	27.9750
3.4000	1447.2500	237.0000	17.8399	1234.7500	184.0000	858.7500	139.0000	1778.0000	1295.7500	25.7000	0.7519	23.9000
3.9000	1551.0000	261.0000	19.0971	1271.0000	181.0000	800.2500	137.0000	1874.5000	1432.2500	34.7750	0.8730	21.3500
3.2000	1473.5000	230.0000	15.7670	1172.5000	166.0000	854.2500	143.0000	1776.0000	1431.7500	36.6750	0.8704	20.4250
5.1000	1799.5000	349.0000	24.8777	1426.0000	317.0000	700.0000	177.0000	2105.5000	2033.5000	41.3500	0.9007	19.0250
2.6000	1379.2500	183.0000	13.5296	1101.2500	184.0000	817.5000	138.0000	1710.0000	1601.7500	45.9000	0.9342	17.9250
1.7000	1200.5000	88.0000	9.0873	942.7500	130.0000	935.0000	117.0000	1559.7500	1361.7500	48.9250	0.9226	16.7000
1.7000	1204.7500	85.0000	8.6309	924.7500	132.0000	922.0000	107.0000	1546.5000	1314.2500	52.9250	0.9271	15.5250
1.2000	1071.5000	47.0000	5.4158	784.0000	95.0000	1065.5000	90.0000	1441.7500	1113.7500	51.8750	0.9059	15.4750
0.9000	997.7500	34.0000	4.0503	713.5000	70.0000	1169.2500	79.0000	1383.2500	991.5000	55.5750	0.8910	14.1250
0.7000	933.2500	26.0000	2.5817	625.0000	62.0000	1291.5000	69.5000	1331.5000	883.7500	57.9000	0.8666	13.0500
0.6000	882.7500	17.0000	1.8989	576.5000	54.0000	1396.0000	60.0000	1303.2500	808.2500	57.9000	0.8447	12.6500
0.5000	868.7500	11.0000	1.6068	553.5000	28.0000	1459.5000	40.0000	1267.7500	667.0000	58.0250	0.8026	11.8250
0.5000	890.7500	18.0000	1.8956	576.2500	46.0000	1416.5000	53.0000	1289.2500	733.0000	57.4000	0.7978	11.9000
1.6000	1172.7500	84.0000	7.4869	877.7500	160.0000	1038.0000	84.0000	1556.2500	1051.7500	65.2000	0.7956	9.9000
4.1000	1587.2500	260.0000	21.3588	1333.7500	320.0000	702.2500	108.0000	1998.7500	1533.5000	60.2000	0.7958	11.1250
6.6000	1851.5000	534.0000	36.4484	1695.7500	377.0000	552.7500	127.0000	2535.2500	1931.0000	50.0250	0.8020	14.1250
4.3000	1521.5000	368.0000	21.2666	1331.2500	280.0000	702.5000	134.0000	2025.7500	1733.7500	40.1000	0.8048	17.7000
2.9000	1438.2500	200.0000	15.3880	1160.7500	221.0000	818.5000	135.0000	1781.5000	1595.0000	33.4250	0.8265	21.1000
2.5000	1393.2500	145.0000	12.4991	1066.7500	210.0000	905.0000	142.0000	1654.2500	1489.7500	28.2750	0.8471	24.3000
2.8000	1452.0000	188.0000	15.1083	1152.0000	204.0000	860.5000	153.0000	1747.0000	1507.5000	25.5500	0.8254	25.5750
2.6000	1389.2500	152.0000	13.7353	1108.0000	161.0000	886.5000	123.0000	1711.5000	1334.0000	25.9000	0.8503	25.8500
2.0000	1207.0000	103.0000	10.4345	993.7500	135.0000	1013.0000	104.0000	1519.5000	1044.7500	18.7000	0.6500	26.8250
2.9000	1365.2500	193.0000	15.1641	1153.7500	186.0000	939.5000	129.0000	1678.5000	1221.2500	15.7500	0.6309	29.2750
2.5000	1247.0000	134.0000	12.3088	1060.2500	147.0000	1032.0000	114.0000	1524.7500	1068.5000	14.9000	0.5708	28.5000
5.0000	1556.7500	386.0000	26.9510	1477.7500	299.0000	793.0000	158.0000	1980.5000	1568.5000	15.9500	0.5237	25.8500
7.6000	1972.5000	577.0000	38.3932	1737.2500	411.0000	616.7500	194.0000	2413.7500	2305.5000	26.5000	0.7403	23.1250
6.7000	1974.7500	523.0000	35.1036	1666.5000	347.0000	596.7500	182.0000	2415.5000	2358.5000	38.2500	0.9133	20.5250
5.7000	1794.7500	472.0000	27.2471	1485.0000	336.0000	652.5000	180.0000	2174.0000	2050.0000	42.6000	0.9294	19.0500
2.8000	1443.7500	206.0000	15.0447	1150.0000	202.0000	769.5000	136.0000	1726.5000	1726.5000	44.1250	0.8558	17.1500
2.6000	1488.0000	216.0000	15.7103	1170.7500	178.0000	731.0000	127.0000	1777.5000	1705.0000	50.9250	0.9206	16.0250
2.3000	1371.2500	159.0000	12.9727	1082.7500	154.0000	795.7500	116.0000	1668.7500	1550.5000	53.9250	0.9024	14.8000
1.4000	1160.7500	70.0000	8.1234	904.2500	92.0000	946.7500	107.0000	1502.0000	1240.2500	55.4500	0.8975	14.2750
1.0000	1064.2500	44.0000	5.4776	787.0000	61.0000	1056.7500	88.0000	1407.0000	1115.0000	52.0750	0.8686	14.7500
0.7000	970.2500	42.0000	3.5812	687.0000	60.5000	1195.5000	83.0000	1350.5000	968.5000	53.8750	0.8501	13.8750
0.6500	954.0000	28.0000	2.8849	644.7500	60.0000	1260.2500	78.0000	1334.0000	924.7500	61.9250	0.8442	11.6000
0.6000	930.5000	20.0000	2.5480	622.7500	37.0000	1293.2500	57.0000	1306.5000	827.7500	58.8500	0.8233	12.0000
0.7000	938.0000	26.0000	2.9719	650.2500	68.0000	1251.2500	71.0000	1332.5000	893.0000	62.0750	0.8113	10.9500
1.5000	1166.2500	78.0000	7.6648	885.2500	139.0000	1005.2500	85.0000	1550.5000	1075.0000	63.2500	0.8067	10.5750
4.7000	1643.0000	319.0000	23.2568	1384.2500	339.0000	667.0000	124.0000	2093.7500	1610.2500	60.0250	0.8117	11.4750
6.6000	1934.0000	506.0000	35.7906	1681.5000	421.0000	540.5000	151.0000	2468.2500	2050.5000	50.5750	0.8186	14.2750
4.5000	1616.5000	505.4660	21.3127	1332.5000	349.0000	685.7500	150.0000	2010.0000	1818.5000	40.5250	0.8210	17.8500
2.8000	1472.7500	504.9320	14.3058	1126.5000	224.0000	830.5000	152.0000	1752.0000	1567.7500	34.4500	0.8365	20.8000
2.2000	1378.5000	504.3981	12.5211	1067.5000	171.0000	898.7500	139.0000	1662.5000	1373.5000	28.1750	0.8219	23.8500
2.2000	1385.2500	503.8641	12.1924	1056.2500	149.0000	891.0000	133.0000	1648.0000	1267.5000	28.6750	0.8515	24.1500
2.3000	1378.7500	503.3301	13.0922	1086.7500	137.0000	901.2500	126.0000	1660.2500	1143.5000	24.8500	0.7829	25.1500
2.2000	1321.6667	502.7961	14.3732	1128.6667	149.0000	933.6667	128.0000	1639.3333	1109.3333	17.8333	0.6275	27.0333
2.8000	1495.7500	502.2621	16.8356	1205.0000	172.0000	822.0000	169.0000	1766.5000	1347.2500	23.1250	0.8180	27.1250
2.7000	1408.7500	501.7282	14.4539	1131.2500	166.0000	873.0000	149.0000	1688.5000	1205.7500	23.9250	0.7832	25.8000
3.7000	1512.7500	501.1942	21.5159	1338.0000	214.0000	764.2500	156.0000	1956.5000	1397.0000	26.7750	0.7446	23.0500
5.1000	1667.0000	500.6602	26.4033	1464.2500	280.0000	683.2500	168.0000	2117.7500	1588.2500	31.1250	0.7523	20.7250
5.1000	1666.7500	500.1262	25.9606	1453.2500	276.0000	683.5000	176.0000	2051.0000	1568.5000	36.1750	0.7676	18.6000
3.2000	1430.2500	499.5922	14.1429	1121.2500	178.0000	814.0000	135.0000	1731.5000	1321.5000	48.4250	0.8768	16.0500
2.1000	1333.2500	499.0583	10.3057	989.0000	129.0000	885.2500	121.0000	1620.7500	1194.0000	57.7750	0.9456	14.4500
1.7000	1261.5000	498.5243	8.2768	910.5000	95.0000	948.2500	99.0000	1545.2500	1061.5000	64.1750	0.9606	13.0500
2.0000	1287.2500	497.9903	8.9214	936.2500	126.0000	918.0000	106.0000	1606.0000	1040.0000	69.7000	0.9735	11.9750
1.6000	1134.2500	497.4563	6.6187	840.0000	103.0000	1021.2500	96.0000	1501.2500	917.0000	71.1000	0.9915	11.9500
0.9000	998.7500	496.9223	3.5941	687.7500	48.0000	1228.5000	63.0000	1380.2500	593.5000	69.3000	1.0029	12.5250
0.7000	960.7500	496.3883	2.5294	621.5000	34.0000	1381.5000	47.5000	1300.7500	430.2500	67.5000	0.9768	12.5250
0.6000	933.7500	495.8544	1.7950	568.5000	20.0000	1439.7500	32.0000	1280.2500	397.0000	67.6500	0.9665	12.3250
0.5000	912.7500	495.3204	1.2686	524.5000	18.0000	1619.7500	28.0000	1260.2500	370.0000	66.8000	0.9620	12.4500
